122	5274	23
5716	5230	12
109	6165	2
19112	181	29
143	4069	3
143	5448	14
23038	1128	14
4566	5898	5
113	4837	6
144	6759	5
485	3112	17
14	7942	10
3513	5753	1
27707	3285	13
102	675	14
661	4825	17
102	5345	4
12	490	7
108	4697	10
7050	700	3
25809	8829	5
1213	3875	12
147	6970	1
129	5417	8
17788	7970	4
123	5375	5
125	8314	9
12	9152	2
169	5660	1
12	1125	19
3513	8628	16
715	2604	7
1000	5188	14
59	3998	16
124	564	10
126	7802	21
2	4853	0
190	4730	2
3343	6849	16
111	8283	18
285	3319	3
149	2686	5
178	4394	6
5893	3842	12
142	4075	4
37500	7770	30
26439	2354	6
5471	3541	1
102	7431	1
211	1010	41
1908	3498	8
135	3288	10
12	7758	8
256	8535	19
2699	5037	12
16	8998	6
3266	2626	2
307	5160	10
10571	4487	6
148	8287	5
14	1005	23
21343	8760	4
2666	4843	10
1921	1998	19
85	7662	21
139	8002	0
1447	787	5
3076	8468	22
343	4292	10
112	4402	3
85	7179	9
131	1637	15
1296	4030	13
34769	4961	5
144	6574	1
2788	2975	12
156	3289	2
120	5917	9
489	4641	3
161	1899	23
155	2354	16
5152	5574	20
1513	4506	7
102	8868	7
187	2546	3
113	9193	5
401	9460	1
3645	4916	3
149	9522	1
9649	1742	13
551	1143	4
5800	1054	9
12662	2905	1
17490	6800	14
14	8173	18
14	4839	9
14	3972	6
12	8555	24
153	5236	16
386	988	1
143	2689	15
1588	6011	6
12	3082	16
6210	4969	11
101	1294	5
57	1874	10
1280	8340	0
110	1053	27
3208	910	4
108	8433	3
8843	8175	0
811	5038	0
120	5182	1
2116	2770	3
248	174	7
150	9105	14
786	8528	9
179	8808	0
14	1188	23
2262	3065	12
206	9395	4
18121	5508	30
34733	6835	8
28640	649	13
477	9978	19
513	9881	25
317	3519	2
26379	4870	11
114	1065	6
1710	8034	1
1408	4529	5
923	7670	37
292	4324	27
194	4201	0
12	547	3
12	3788	4
541	836	3
24498	198	6
292	1859	13
142	3393	10
120	3156	12
298	1499	5
346	2208	0
120	6678	6
15692	6333	2
101	1417	7
130	9506	7
109	4797	1
618	9917	9
34102	5707	14
121	4855	15
1364	517	4
21	5973	11
29422	3524	12
310	9939	1
1336	5269	11
192	4587	0
228	4688	10
180	5487	19
35583	2480	7
3357	3831	4
12	3393	8
101	7337	6
14	1035	7
114	7076	15
4098	3728	4
159	7051	12
226	6582	16
277	3262	11
779	6204	7
231	1036	1
848	5769	8
113	812	18
1841	6678	0
10756	2354	5
778	409	10
4591	7064	8
12	8515	10
491	7382	0
14	8553	22
6110	2230	3
101	8835	6
37208	193	11
207	5614	9
991	1052	6
289	4813	2
120	9179	2
126	8338	11
8147	2555	3
16	6657	14
85	3945	7
112	949	17
101	9063	14
101	2504	4
437	7923	5
33110	3228	3
102	33	18
889	2480	14
31176	2270	6
286	8961	17
3523	1704	12
119	6543	24
114	6092	10
23785	3897	14
360	1728	7
109	2037	5
101	5576	1
136	9625	5
